DataBase,Title,Abstract,Keywords,Authors,Year,DocumentType,PublicationTitle,DOI,Affiliations,Publisher,Language,ISSN,ISBN
Compendex,jMetalPy: A Python framework for multi-objective optimization with metaheuristics,"This paper describes jMetalPy, an object-oriented Python-based framework for multi-objective optimization with metaheuristic techniques. Building upon our experiences with the well-known jMetal framework, we have developed a new multi-objective optimization software platform aiming not only at replicating the former one in a different programming language, but also at taking advantage of the full feature set of Python, including its facilities for fast prototyping and the large amount of available libraries for data processing, data analysis, data visualization, and high-performance computing. As a result, jMetalPy provides an environment for solving multi-objective optimization problems focused not only on traditional metaheuristics, but also on techniques supporting preference articulation, constrained and dynamic problems, along with a rich set of features related to the automatic generation of statistical data from the results generated, as well as the real-time and interactive visualization of the Pareto front approximations produced by the algorithms. jMetalPy offers additionally support for parallel computing in multicore and cluster systems. We include some use cases to explore the main features of jMetalPy and to illustrate how to work with it. © 2019 Elsevier B.V.",Automatic Generation - High performance computing - Interactive visualizations - Meta heuristics - Meta-heuristic techniques - Multi-objective optimization problem - Python - Software frameworks,"Benítez-Hidalgo, Antonio(1); Nebro, Antonio J.(1); García-Nieto, José(1); Oregi, Izaskun(2); Del Ser, Javier(2,3,4)",2019.0,Journal,Swarm and Evolutionary Computation,10.1016/j.swevo.2019.100598,"(1) Departamento de Lenguajes y Ciencias de la Computación, Ada Byron Research Building, University of Málaga, Málaga; 29071, Spain; (2) TECNALIA, Derio; 48160, Spain; (3) University of the Basque Country (UPV/EHU), Bilbao; 48013, Spain; (4) Basque Center for Applied Mathematics (BCAM), Bilbao; 48009, Spain",Elsevier B.V.,English,22106502,
Compendex,Python in ChIP-Seq data analysis,"Python is an interpreted programming language that is simple, clear and powerful. To many scientists in life sciences, Python has become their favorite choice to perform routine work, such as text processing, image plotting, basic statistics, GUI programming and even prototype development. In order to introduce Python to more scientists, here, we present some Python experiences and examples in Illumina ChIP-Seq data analysis. Five in-house Python scripts were written to illustrate the simplicity and clarity of Python usages in data analysis and results presentation: Illumina Q30 analysis, reads distribution around TSS, reads intensity plot, reads distribution along chromosomes and sequence retrieval from genome FASTA files. Finally, we show three programs written in Python for ChIP-Seq data analysis: MACS, SICER and CEAS.",Chip-seq - Illumina - Intensity plot - Interpreted programming language - Life-sciences - Prototype development - Python - Results presentation,"Zhang, Li(1); Hu, Yuansen(1); Wang, Jinshui(1); Zhang, Guangle(1)",2014.0,Journal,Journal of Chemical and Pharmaceutical Research,,"(1) College of Biological Engineering, Henan University of Technology, Zhengzhou, Henan, China","Journal of Chemical and Pharmaceutical Research, 3/668 Malviya Nagar, Jaipur, Rajasthan, India",English,,
Compendex,A water resource simulator in Python,"A new generalised water resource network modelling Python library, Pywr, is presented. Given hydrological inflows, Pywr simulates customisable water allocation and operation rules throughout complex multi-purpose managed water systems at each user-defined time-step. The model uses a low-level interface to existing linear programming solvers for fast priority-based optimisation-driven simulation. The library uses an object based system for users to provide input data and record simulation outputs. A novel multi-scenario simulation method provides an almost 4-fold improvement in model run-times and supports calculating robustness metrics across scenarios. A flexible interface to specify multi-objective optimisation formulations as part of a model's input file is included. These features enable analysts to apply advanced water planning approaches, such as robust decision making and robust optimisation, to real systems. The library is available under the GPLv3 open source licence, includes several examples and a regression test suite. © 2020 The Authors",Deep uncertainties - Multi reservoir - Network optimisation - Open sources - Python - Water resource simulation,"Tomlinson, J.E.(1); Arnott, J.H.(1); Harou, J.J.(1)",2020.0,Journal,Environmental Modelling and Software,10.1016/j.envsoft.2020.104635,"(1) Department of Mechanical, Aerospace and Civil Engineering, The University of Manchester, Manchester; M13 9PL, United Kingdom",Elsevier Ltd,English,13648152,
Compendex,Visualization of the CMS python configuration system,"The job configuration system of the CMS experiment is based on the Python programming language. Software modules and their order of execution are both represented by Python objects. In order to investigate and verify configuration parameters and dependencies naturally appearing in modular software, CMS employs a graphical tool. This tool visualizes the configuration objects, their dependencies, and the information flow. Furthermore it can be used for documentation purposes. The underlying software concepts as well as the visualization are presented. © 2010 IOP Publishing Ltd.",Configuration parameters - Configuration system - Graphical tools - Information flows - Modular softwares - Python programming language - Software modules,"Erdmann, M.(1); Fischer, R.(1); Hegner, B.(2); Hinzmann, A.(1); Klimkovich, T.(1); Müller, G.(1); Steggemann, J.(1)",2010.0,Conference,Journal of Physics: Conference Series,10.1088/1742-6596/219/4/042008,"(1) RWTH Aachen University, Physikalisches Institut 3A, 52062 Aachen, Germany; (2) CERN, CH-1211 Geneva 23, Switzerland",Institute of Physics Publishing,English,17426588,
Compendex,Advanced PANIC quick-look tool using Python,"PANIC, the Panoramic Near Infrared Camera, is an instrument for the Calar Alto Observatory currently being integrated in laboratory and whose first light is foreseen for end 2012 or early 2013. We present here how the PANIC Quick-Look tool (PQL) and pipeline (PAPI) are being implemented, using existing rapid programming Python technologies and packages, together with well-known astronomical software suites (Astromatic, IRAF) and parallel processing techniques. We will briefly describe the structure of the PQL tool, whose main characteristics are the use of the SQLite database and PyQt, a Python binding of the GUI toolkit Qt. © 2012 SPIE.",Astronomical software - GUI toolkits - Near Infrared Cameras - Parallel processing - Python - Quick-look,"Ibáñez, José-Miguel(1); García Segura, Antonio J.(1); Storz, Clemens(2); Fried, Josef W.(2); Fernández, Matilde(1); Rodríguez Gómez, Julio F.(1); Terrón, V.(1); Cárdenas, M.C.(1)",2012.0,Conference,Proceedings of SPIE - The International Society for Optical Engineering,10.1117/12.924165,"(1) Instituto de Astrofísica de Andalucía (CSIC), Glorieta de la Astronomía 3, E-18008 Granada, Spain; (2) Max-Planck-Institut für Astronomie, Königstuhl 17, D-69117 Heidelberg, Germany",SPIE,English,0277786X,
Compendex,Grammar engineering for multiple front-ends for Python,"In this paper, we describe our experience in grammar engineering to construct multiple parsers and front ends for the Python language. We present a metrics-based study of the evolution of the Python grammars through the multiple versions of the language in an effort to distinguish and measure grammar evolution and to provide a basis of comparison with related research in grammar engineering. To conduct this research, we have built a toolkit, pygrat, which builds on tools developed in other research. We use pygrat to build a system that automates much of the process needed to translate the Python grammars from EBNF to a formalism acceptable to the bison parser generator. We exploit the suite of Python test cases, used by the Python developers, to validate our parser generation. Finally, we describe our use of the menhir parser generator to facilitate the parser and front-end construction, eliminating some of the transformations and providing practical support for grammar modularisation. © 2018 John Wiley & Sons, Ltd.",Front end - Grammar engineering - grammarware - parser - Python,"Malloy, Brian A.(1); Power, James F.(2)",2019.0,Journal,Software - Practice and Experience,10.1002/spe.2665,"(1) Computer Science Division, School of Computing, Clemson University, Clemson; SC, United States; (2) Department of Computer Science, Maynooth University, Co. Kildare, Ireland","John Wiley and Sons Ltd, Southern Gate, Chichester, West Sussex, PO19 8SQ, United Kingdom",English,00380644,
Compendex,Recognizing Potential Runtime Types from Python Docstrings,"Docstring plays an important role in software development and maintanance as it is used in source code to document a specific segment of code. In dynamic language programming, docstring is usually used to annotate types of parameters and return values. Docstrings can help developers remind the expected types of a parameter, without process of comprehending the context which is time-consuming. In this study, we propose an automatic approach to recognize potential types of a parameter from its description. In our approach, we utilize feature selection to select useful features for classifier training. Then we adopt four different kinds of classifiers to recognize potential types and evaluate their performances using seven metrics. We collect a dataset of 314 type descriptions from ten prevalent Python projects. Our experimental results show that, Decision Tree classifier has the best performances among four studied classifiers, whose precision, recall, F1-score, jaccard index, hamming loss, accuracy and MRR achieve 0.681, 0.548, 0.582, 0.542, 1.234, 0.432 and 0.778 respectively. Multi-layer perceptron has the weakest performances. Futher more, we discover that the performances of four classifiers achieve their best performances when select top 20% or 40% features with the highest$$\chi ^2$$ statistic. This study archive a dataset of type descriptions and propose a framework of automatically recognizing potential types of a parameter from its description. © 2018, Springer Nature Switzerland AG.",Automatic approaches - Classifier training - Decision tree classifiers - Docstring - Dynamic languages - Multi layer perceptron - Python - Random forests,"Luo, Yang(1); Ma, Wanwangying(1); Li, Yanhui(1); Chen, Zhifei(1); Chen, Lin(1)",2018.0,Conference,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),10.1007/978-3-030-04272-1_5,"(1) State Key Laboratory for Novel Software Technology, Nanjing University, Nanjing, China",Springer Verlag,English,03029743,
Compendex,A python framework for multi-agent simulation of networked resource systems,"Modelling managed resource systems can involve the integration of multiple software modules into a single codebase. These modules are often written by non-software specialists, using heterogeneous terminologies and modelling approaches. One approach to model integration is to use a central structure to which each external module connects. This common interface acts as an agreed mode of communication for all contributors. We propose the Python Network Simulation (Pynsim) Framework, an open-source library for building simulation models of networked systems. Pynsim's central structure is a network, but it also supports non-physical entities like organisational hierarchies. We present two case studies using Pynsim which demonstrate how its use can lead to flexible and maintainable simulation models. First is a multi-agent model simulating the hydrologic and human components of Jordan's water system. The second uses a multi-objective evolutionary algorithm to identify the best locations for new run-of-river power plants in Switzerland. © 2018",Building simulation model - Modelling framework - Multi agent simulation - Multi objective evolutionary algorithms - Open sources - Open-source libraries - Python - Simulation,"Knox, Stephen(1); Meier, Philipp(2); Yoon, Jim(3); Harou, Julien J.(1)",2018.0,Journal,Environmental Modelling and Software,10.1016/j.envsoft.2018.01.019,"(1) University of Manchester, Manchester, United Kingdom; (2) Eawag, Department of Surface Waters - Research and Management, Kastanienbaum, Switzerland; (3) Stanford University, Palo Alto; CA, United States",Elsevier Ltd,English,13648152,
Compendex,"PLACE: An Open-Source Python Package for Laboratory Automation, Control, and Experimentation","In modern laboratories, software can drive the full experimental process from data acquisition to storage, processing, and analysis. The automation of laboratory data acquisition is an important consideration for every laboratory. When implementing a laboratory automation scheme, important parameters include its reliability, time to implement, adaptability, and compatibility with software used at other stages of experimentation. In this article, we present an open-source, flexible, and extensible Python package for Laboratory Automation, Control, and Experimentation (PLACE). The package uses modular organization and clear design principles; therefore, it can be easily customized or expanded to meet the needs of diverse laboratories. We discuss the organization of PLACE, data-handling considerations, and then present an example using PLACE for laser-ultrasound experiments. Finally, we demonstrate the seamless transition to post-processing and analysis with Python through the development of an analysis module for data produced by PLACE automation. © 2014 Society for Laboratory Automation and Screening.",Design Principles - Laboratory automation - Laser ultrasound - Modular organizations - Open sources - Post processing - Python - Seamless transition,"Johnson, Jami L.(1); tom Wörden, Henrik(2); van Wijk, Kasper(1)",2015.0,Journal,Journal of Laboratory Automation,10.1177/2211068214553022,"(1) Department of Physics, University of Auckland, Auckland, New Zealand; (2) Institute for Nonlinear Dynamics, Georg-August-Universität, Göttingen, Germany",SAGE Publications Inc.,English,22110682,
Compendex,PyTOPS: A Python based tool for TOPSIS,"The Technique for Order Preference by Similarity to Ideal Solution (TOPSIS) method determines the best solution from a set of alternatives with certain attributes. The best alternative is chosen based on its Euclidean distance from the ideal solution. TOPSIS is widely used in various multi-attribute decision making problems such as supply chain logistics, marketing management, environmental management or chemical engineering. Despite the extensive use of this method, there is no free and open-source software (FOSS) for TOPSIS with comprehensive post-analysis extensions. Therefore, this paper describes a Python-3 based tool PyTOPS for TOPSIS with the Berkeley Software Distribution (BSD)-3-Clause license. © 2019 The Authors",Free and open source softwares - Marketing management - Multi attribute decision making - Python - Software distributions - Supply chain logistics - Technique for order preference by similarity to ideal solutions - TOPSIS,"Yadav, Vinay(1); Karmakar, Subhankar(1,2,3); Kalbar, Pradip P.(2,3); Dikshit, A.K.(1,3)",2019.0,Journal,SoftwareX,10.1016/j.softx.2019.02.004,"(1) Centre for Environmental Science and Engineering, Indian Institute of Technology Bombay, Mumbai; 400076, India; (2) Inter Disciplinary Program on Climate Change, Indian Institute of Technology Bombay, Mumbai; 400076, India; (3) Centre for Urban Science and Engineering, Indian Institute of Technology Bombay, Mumbai; 400076, India",Elsevier B.V.,English,,
Compendex,Pyomo: Modeling and solving mathematical programs in Python,"We describe Pyomo, an open source software package for modeling and solving mathematical programs in Python. Pyomo can be used to define abstract and concrete problems, create problem instances, and solve these instances with standard open-source and commercial solvers. Pyomo provides a capability that is commonly associated with algebraic modeling languages such as AMPL, AIMMS, and GAMS. In contrast, Pyomo's modeling objects are embedded within a full-featured highlevel programming language with a rich set of supporting libraries. Pyomo leverages the capabilities of the Coopr software library, which together with Pyomo is part of IBM's COIN-OR open-source initiative for operations research software. Coopr integrates Python packages for defining optimizers, modeling optimization applications, and managing computational experiments. Numerous examples illustrating advanced scripting applications are provided. © Springer and Mathematical Optimization Society 2011.",Algebraic modeling - Computational experiment - High-level programming language - Mathematical program - Open source initiatives - Open sources - Python - Software libraries,"Hart, William E.(1); Watson, Jean-Paul(2); Woodruff, David L.(3)",2011.0,Journal,Mathematical Programming Computation,10.1007/s12532-011-0026-8,"(1) Data Analysis and Informatics Department, Sandia National Laboratories, PO Box 5800, MS 1318, Albuquerque, NM 87185, United States; (2) Discrete Math and Complex Systems Department, Sandia National Laboratories, PO Box 5800, MS 1318, Albuquerque, NM 87185, United States; (3) Graduate School of Management, University of California Davis, Davis, CA 95616-8609, United States",Springer Verlag,English,18672949,
Compendex,OOF: A Python engine for automating regional and coastal ocean forecasts,"Coastal and regional ocean forecasts can be currently performed on a daily basis due to the advances in numerical techniques and in computational resources. Maintenance of routine forecasts is a demanding task from the point of view of software engineering since it involves a number of new additional tasks difficult to code efficiently in the compiled languages in which ocean models are written. In this contribution, we present a set of free, open-source, portable and fast modules named OOFe{open} - Operational Ocean Forecast Python Engine that provide a way to cope with the demanding requirements of routine execution of a regional ocean model written in a compiled language (namely the Regional Ocean Modelling System, ROMS, developed in Fortran) and that make the forecast process possible and fully automatic and robust. © 2010 Elsevier Ltd.",Coastal ocean - Compiled languages - Computational resources - Numerical techniques - Ocean forecasts - Ocean modelling - Python - Regional ocean modeling,"Marta-Almeida Martinho, M.(1); Ruiz-Villarreal, Manuel(2); Otero, Pablo(2); Cobas, Marcos(2); Peliz, Alvaro(3); Nolasco, Rita(1); Cirano, Mauro(4); Pereira, Janini(4)",2011.0,Journal,Environmental Modelling and Software,10.1016/j.envsoft.2010.11.015,"(1) Centro de Estudos do Ambiente e do Mar, Universidade de Aveiro, Campus de Santiago, 3810-193 Aveiro, Portugal; (2) Instituto Español de Oceanografía, IEO, Centro Oceanográfico A Coruña, Muelle de Animas s/n, 15001 A Coruña, Galicia, Spain; (3) Instituto de Oceanografia, Universidade de Lisboa, 1749-016 Lisboa, Portugal; (4) Departamento de Física da Terra e do Meio Ambiente, Universidade Federal da Bahia, 40170-280 Salvador, Bahia, Brazil",Elsevier Ltd,English,13648152,
Compendex,How do python programs use inheritance? A replication study,"In this work we present an empirical study on the use of inheritance in a curated corpus of Python systems. Replicating a study preformed on Java, we analyzed a collection of 51 software systems written in Python, and investigated how inheritance is effectively used by Python developers in practice through a convenient set of inheritance metrics. Our results suggest that on average fewer classes inherit from other classes than in Java, but more classes are inherited from. We also see a sort of symmetry relating the number of ancestors and the number of descendants in each system. © 2015 IEEE.",Empirical studies - Inheritance - Metrics - Python - Replication study - Software systems,"Orru, Matteo(1); Tempero, Ewan(2); Marchesi, Michele(1); Tonelli, Roberto(1)",2015.0,Conference,"Proceedings - Asia-Pacific Software Engineering Conference, APSEC",10.1109/APSEC.2015.51,"(1) Dept. of Electrical and Electronic Engineering (DIEE), University of Cagliari, Via Marengo, Cagliari; 09123, Italy; (2) Department of Computer Science, University of Auckland, 38 Princes Street, Auckland, New Zealand",IEEE Computer Society,English,15301362,
Compendex,Collective intelligence for smarter API recommendations in python,"Software developers use Application Programming Interfaces (APIs) of libraries and frameworks extensively while writing programs. In this context, the recommendations provided in code completion pop-ups help developers choose the desired methods. The candidate lists recommended by these tools, however, tend to be large, ordered alphabetically and sometimes even incomplete. A fair amount of work has been done recently to improve the relevance of these code completion results, especially for statically typed languages like Java. However, these proposed techniques rely on the static type of the object and are therefore inapplicable for a dynamically typed language like Python. In this paper, we present PyReco, an intelligent code completion system for Python which uses the mined API usages from open source repositories to order the results based on relevance rather than the conventional alphabetic order. To recommend suggestions that are relevant for a working context, a nearest neighbor classifier is used to identify the best matching usage among all the extracted usage patterns. To evaluate the effectiveness of our system, the code completion queries are automatically extracted from projects and tested quantitatively using a ten-fold cross validation technique. The evaluation shows that our approach outperforms the alphabetically ordered API recommendation systems in recommending APIs for standard, as well as, third-party libraries. © 2016 IEEE.",API Recommendations - Code completions - Code recommenders - Dynamic languages - Program analysis - Python - Usage mining,"Dsouza, Andrea Renika(1); Yang, Di(1); Lopes, Cristina V.(1)",2016.0,Conference,"Proceedings - 2016 IEEE 16th International Working Conference on Source Code Analysis and Manipulation, SCAM 2016",10.1109/SCAM.2016.22,"(1) Department of Informatics, University of California, Irvine, United States",Institute of Electrical and Electronics Engineers Inc.,English,,
Compendex,Implementation of Graphic Plugin Loading Platform Based on Python,"With the scripting language getting more and more mature, individual developers can also develop script programs according to their own needs based on the existing software library. In order to help individual developers to quickly and simply complete the software graphical problems, a graphical plugin loading platform is developed based on Python language. Through the specified plugin class standard, developers can quickly convert existing scripts or develop scripts according to plugin class, and easily realize the software graphical. © 2020 Published under licence by IOP Publishing Ltd.",Loading platforms - Plug-ins - PYTHON language - Scripting languages - Software libraries,"Liu, Yu(1); Su, Youhui(1)",2020.0,Conference,Journal of Physics: Conference Series,10.1088/1742-6596/1533/3/032071,"(1) School of Mathematics and Physics, Xuzhou Univesity of Technology, Xuzhou Jiangsu, China",Institute of Physics Publishing,English,17426588,
Compendex,ExoData: A Python package to handle large exoplanet catalogue data,"Exoplanet science often involves using the system parameters of real exoplanets for tasks such as simulations, fitting routines, and target selection for proposals. Several exoplanet catalogues are already well established but often lack a version history and code friendly interfaces. Software that bridges the barrier between the catalogues and code enables users to improve the specific repeatability of results by facilitating the retrieval of exact system parameters used in articles results along with unifying the equations and software used. As exoplanet science moves towards large data, gone are the days where researchers can recall the current population from memory. An interface able to query the population now becomes invaluable for target selection and population analysis. ExoData is a Python interface and exploratory analysis tool for the Open Exoplanet Catalogue. It allows the loading of exoplanet systems into Python as objects (Planet, Star, Binary, etc.) from which common orbital and system equations can be calculated and measured parameters retrieved. This allows researchers to use tested code of the common equations they require (with units) and provides a large science input catalogue of planets for easy plotting and use in research. Advanced querying of targets is possible using the database and Python programming language. ExoData is also able to parse spectral types and fill in missing parameters according to programmable specifications and equations. Examples of use cases are integration of equations into data reduction pipelines, selecting planets for observing proposals and as an input catalogue to large scale simulation and analysis of planets. ExoData is a Python package available freely on GitHub.1It's open source and community contributions are encouraged. The package can be easily installed using pip install exodata, detailed setup information is provided within. Program summary Program title: ExoData Catalogue identifier: AFAL_v1_0 Program summary URL:http://cpc.cs.qub.ac.uk/summaries/AFAL_v1_0.html Program obtainable from: CPC Program Library, Queen's University, Belfast, N. Ireland Licensing provisions: GNU General Public License, version 3 No. of lines in distributed program, including test data, etc.: 21884 No. of bytes in distributed program, including test data, etc.: 608434 Distribution format: tar.gz Programming language: Python 2.7, 3.4, 3.5. Computer: Any. Operating system: Any. RAM: Less than 200MB Classification: 1.7. External routines: numpy, quantities, matplotlib, requests, astropy, seaborn, pandas, six Nature of problem: Being able to use exoplanet catalogue values in code including where there may be incomplete and incorrectly formatted values. Also being able to use the whole catalogue data at once, both for user querying, visualisation and in large simulation programs. Solution method: An interface to access the catalogue including filling in missing values and parsing of the catalogue data. Creating an API useable by both humans and other code, implementation of commonly used exoplanet equations, a plotting library. Running time: A few seconds depending on task © 2016 The Author(s)",Catalogue identifiers - Catalogues - Exo-planets - Exploratory analysis - GNU general public license - Large scale simulations - Python programming language - Repeatability of results,"Varley, Ryan(1)",2016.0,Journal,Computer Physics Communications,10.1016/j.cpc.2016.05.009,"(1) Department of Physics & Astronomy, University College London, 132 Hampstead Road, London; NW1 2PS, United Kingdom",Elsevier B.V.,English,00104655,
Compendex,Multimode control of wheeled bot using python and virtual network computing,"In this paper the design and development of multiple control interfaces of a mobile wheeled bot is presented. The controller is a Raspberry Pi Zero and the software platform is developed using Python. The bot has been programmed using Python and Virtual Network Computing(VNC) viewer. The multiple control interfaces include keyboard, Graphical User Interface (GUI) in desktop computer and VNC in mobile phone. The communication between the bot and the controller is wireless communication through a local network. One of the multiple control interfaces can pass the commands to move the robot. Experimental setup included five different paths in which the robot is made to move using each of the control methods. The response timings measured are noted and evaluated. © 2018 IEEE.",Control interfaces - Design and Development - Graphical user interfaces (GUI) - Multimode control - Python - Software platforms - Virtual network computing - Wireless communications,"Megalingam, Rajesh Kannan(1); Tantravahi, Santosh(1); Kumar, Hemanth Sai Surya(1); Thokala, Nagasai(1); Rahul, Hari Sudarshan(1)",2018.0,Conference,"2018 4th International Conference on Computing Communication and Automation, ICCCA 2018",10.1109/CCAA.2018.8777597,"(1) Department of Electronics and Communication Engineering, Amrita Vishwa Vidyapeetham, Amritapuri Campus, Kollam, India",Institute of Electrical and Electronics Engineers Inc.,English,,
Compendex,Detecting code smells in python programs,"As a traditional dynamic language, Python is increasingly used in various software engineering tasks. However, due to its flexibility and dynamism, Python is a particularly challenging language to write code in and maintain. Consequently, Python programs contain code smells which indicate potential comprehension and maintenance problems. With the aim of supporting refactoring strategies to enhance maintainability, this paper describes how to detect code smells in Python programs. We introduce 11 Python smells and describe the detection strategy. We also implement a smell detection tool named Pysmell and use it to identify code smells in five real world Python systems. The results show that Pysmell can detect 285 code smell instances in total with the average precision of 97.7%. It reveals that Large Class and Large Method are most prevalent. Our experiment also implies Python programs may be suffering code smells further. © 2016 IEEE.",Code smell - Detection tools - Dynamic languages - Maintenance Problem - Program maintenances - Python - Real-world - Refactorings,"Chen, Zhifei(1); Chen, Lin(1); Ma, Wanwangying(1); Xu, Baowen(1)",2016.0,Conference,"Proceedings - 2016 International Conference on Software Analysis, Testing and Evolution, SATE 2016",10.1109/SATE.2016.10,"(1) State Key Laboratory of Novel Software Technology, Nanjing University, Nanjing, China",Institute of Electrical and Electronics Engineers Inc.,English,,
Compendex,"Python for rapid science operations analysis, prototyping and planning for BepiColombo","The Python programming language is fast becoming the go-to language among scientists and engineers, across many disciplines, for a broad range of tasks, from on-the-fly data analysis and problem solving through quick and light solution prototyping to large scale system development. Python’s relatively shallow learning curve coupled with the seemingly endless quantities of online learning materials has allowed the language to make a considerable dent in the number of new and old users of languages such as Matlab, IDL, R, Perl and others. While Python may run slower than compiled languages like Java, C or C++, more often than not it requires less time to develop with up to 3 to 5 times less code. This, together with the fact that it does not require a paid license, has contributed heavily to its broad adoption. In addition to Python’s extensive built-in library, the language’s extensibility is evident by the large and growing number of freely available communitydeveloped packages, which provide added-functionality across a broad range of disciplines. As part of the long-term science operations analysis and planning for the ESA/JAXA BepiColombo mission to Mercury, the Science Ground Segment has embraced the power and flexibility of Python for, among other things, the preparation of inputs to and processing of outputs from in-house simulation software; this software is centrally and generically developed for several ESA missions and as such does not lend itself to the rapid and flexible addition of experimental-functionality; python, often called a ""glue"" language, provides a quick and robust means to prototype required functionalities external to large legacy software. Python has allowed, in a short time and succinct manner, many labor-intensive workflows to be reduced to the execution of single scripts. Repetitively manual operations analysis and reporting tasks have been superseded with easily shared, browser-based analysis notebooks that combine analysis, reporting and knowledge management into a single user interface. Data models and web-based interfaces for science observation definition and specification have been prototyped using intuitive yet powerful objectrelational- mapping and micro-web frameworks. Command scripts for instrument functional tests have been processed into different required formats using Python’s powerful regular expression functionalities and libraries for reading and writing commonly used data exchange formats such as Microsoft Word and Excel. This paper presents several specific use-cases for Python in Science Operations Analysis, Prototyping and Planning, demonstrates a number of examples, and outlines the gains experienced to-date through the employment of Python in the BepiColombo Science Ground Segment. © 2016 by ESA.",Bepicolombo mission - Data exchange format - Object-relational mapping - Python programming language - Required functionalities - Scientists and engineers - Simulation software - Web-based interface,"McAuliffe, Jonathan P.(1); Lanaspa, Pablo(1)",2016.0,Conference,SpaceOps 2016 Conference,10.2514/6.2016-2438,"(1) European Space Astronomy Centre (ESAC), Science Operations Dept., ESAC, Villanueva de la Cañada; Madrid; 28691, Spain","American Institute of Aeronautics and Astronautics Inc, AIAA",English,,
Compendex,pysimm: A python package for simulation of molecular systems,"In this work, we present pysimm, a python package designed to facilitate structure generation, simulation, and modification of molecular systems. pysimm provides a collection of simulation tools and smooth integration with highly optimized third party software. Abstraction layers enable a standardized methodology to assign various force field models to molecular systems and perform simple simulations. These features have allowed pysimm to aid the rapid development of new applications specifically in the area of amorphous polymer simulations. © 2016 The Authors",Abstraction layer - Amorphous polymers - Force field models - Molecular simulations - Molecular systems - Python - Structure generation - Third party software,"Fortunato, Michael E.(1); Colina, Coray M.(1,2)",2017.0,Journal,SoftwareX,10.1016/j.softx.2016.12.002,"(1) Department of Chemistry, University of Florida, Gainesville; FL; 32611, United States; (2) Department of Materials Science and Engineering and Nuclear Engineering, University of Florida, Gainesville; FL; 32611, United States",Elsevier B.V.,English,,
Compendex,Investigating developers' email discussions during decision-making in Python language evolution,"Context: Open Source Software (OSS) developers use mailing lists as their main forum for discussing the evolution of a project. However, the use of mailing lists by developers for decision-making has not received much research attention. Objective: We have explored this issue by studying developers' email discussions around Python Enhancement Proposals (PEPs). Method: Our dataset comprised 42,672 emails from six different mailing lists pertaining to PEP development. We performed multiple forms of analysis on these emails, involving both quantitative measures (e.g., frequency) and deeper analysis of specific PEP discussions (i.e., outlier analysis). Results: Out of three PEP types (Informational, Process and Standard Track), Standard Track PEPs attract a large amount of discussion (both in volume and average number of messages per proposal). Our study also identified specific PEP states and topics that generated a disproportionate amount of discussion. Conclusion: Our outcomes point to several opportunities for improving the management of an OSS team based on the knowledge generated from discussions. We have also identified several interesting avenues for future work such as identifying individuals or groups that present persuasive arguments during decision-making. © 2017 Copyright is held by the owner/author(s).",Average numbers - Large amounts - Mailing lists - Outlier analysis - Python development - PYTHON language - Quantitative measures,"Sharma, Pankajeshwara(1); Savarimuthu, Bastin Tony Roy(1); Stanger, Nigel(1); Licorish, Sherlock A.(1); Rainer, Austen(2)",2017.0,Conference,ACM International Conference Proceeding Series,10.1145/3084226.3084271,"(1) Department of Information Science, University of Otago, Dunedin, New Zealand; (2) Department of Computer Science and Software Engineering, University of Canterbury, Christchurch, New Zealand",Association for Computing Machinery,English,,
Compendex,An Empirical Study of Dynamic Types for Python Projects,"Python is a well-known dynamically-typed programming language. Due to its dynamic type, Python is flexible to solve complex situations. However, the use of dynamic type may cause many problems on correctness, security and performance. In this paper, we make an empirical study on the dynamic type of Python. First, we collect a dataset with 81 categories from the project list of Awesome Python. Then all Python files in this dataset are analyzed by Pysonar2. Type information is collected and saved for each identifier. Next, we proposed to recognize the dynamic type by comparing the analysis results from Pysonar2. After that, two research questions are put up to investigate the popularity of Python dynamic type in actual programming and the patterns of dynamic type for Python variables. The results show that 6.9% of identifiers in this dataset involve dynamic type and 79.7% of identifiers do not involve dynamic type. Besides, the patterns of dynamic type mainly appear among Transfer assignment methods. Finally, our results give implications such as optimization of naming space to improve the design of Python type system. © 2018, Springer Nature Switzerland AG.",Dynamic patterns - Dynamic type - Empirical studies - Python program - Research questions - Security and performance - Type information - Type systems,"Xia, Xinmeng(1,2); He, Xincheng(1,2); Yan, Yanyan(3); Xu, Lei(1,2); Xu, Baowen(1,2)",2018.0,Conference,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),10.1007/978-3-030-04272-1_6,"(1) State Key Laboratory for Novel Software Technology, Nanjing, China; (2) Department of Computer Science, Nanjing University, Nanjing, China; (3) School of Software, Nanjing University, Nanjing, China",Springer Verlag,English,03029743,
