DataBase,Title,Abstract,Keywords,Authors,Year,DocumentType,PublicationTitle,DOI,Link,Affiliations,Publisher,Language,ISSN,ISBN
IEEE,"Business impact, benefit, and cost of applying GQM in industry: an in-depth, long-term investigation at Schlumberger RPS","Many success stories have been reported on specific effects of measurement, but little is known about the multiple interactions of measurement programmes with the business environment of a software organisation. This paper summarises industrial experiences with the Goal/Question/Metric (GQM) approach to software engineering measurement. They are based on long-term observation and additional detailed investigations at Schlumberger RPS. The paper reports the business impact of GQM in terms of identified benefit, cost models, and factors for successful application of GQM.",,A. Birk; R. van Solingen; J. Jarvinen,1998,Conference,Proceedings Fifth International Software Metrics Symposium. Metrics (Cat. No.98TB100262),10.1109/METRIC.1998.731231,https://ieeexplore-ieee-org.recursos.biblioteca.upc.edu/stamp/stamp.jsp?arnumber=731231,"Fraunhofer IESE, Kaiserslautern, Germany; NA; NA",IEEE,English,,0-8186-9201-4
IEEE,Effect of Variations in Measurement Process for Software Development Efforts,"Researchers have proposed that the reliability of software prediction models can be assessed by the following most widely used evaluation criterion, i.e., Difference Measure and Ratio Measure. Ratio measure is more suitable for the assessment of the accuracy in software cost estimation. Results in this research demonstrated that applying proposed method to the software effort estimation is by far the most feasible approach for addressing the problem of apprehension and ambiguity existing in software effort drivers. Small adjustments to the COCOMO cost drivers bring significant improvements to the quality criteria applied to the proposed approach.",Software Effort Estimation;COCOMO;Non Algorithmic Models;Genetic Algorithm;Evaluation Criterion,B. K. Singh; A. Punhani; G. P. Singh; A. K. Misra,2014,Conference,"2014 6th International Conference on Multimedia, Computer Graphics and Broadcasting",10.1109/MulGraB.2014.8,https://ieeexplore-ieee-org.recursos.biblioteca.upc.edu/stamp/stamp.jsp?arnumber=7024246,"Deptt. of Comput. Sci. & Eng., RBS Coll., Agra, India; Deptt. of Comput. Sci. & Eng., RBS Coll., Agra, India; Deptt. of Comput. Sci. & Eng., Shivdan Singh Eng. Coll., Aligarh, India; Deptt. of Comput. Sci. & Eng., MNNIT Allahabad, Allahabad, India",IEEE,English,,978-1-4799-7764-2
IEEE,The Effect of Highlighting Error Categories in FSM Training on the Accuracy of Measurement,"As various software management activities including cost estimation and project control are conducted based on the software size measurement, achieving high accuracy in functional size measurement (FSM) is critical. Several studies examined the relation between FSM training and improvement in the accuracy of FSM. However, those studies propose comprehensive frameworks and approaches that require fundamental changes in the training content. In this study, we analyzed the effect of highlighting error categories during training by extracting the errors throughout four years. We showed that, highlighting the frequent error categories during the same training period without a fundamental change in the content would significantly decrease the error rate. The results of the research we conducted are promising about the improvement of measurement accuracy.",Highlighting Error Categories;Functional Size Measurement;Accuracy,A. M. Ertugrul; G. Yilmaz; M. Salmanoglu; O. Demirörs,2014,Conference,2014 Joint Conference of the International Workshop on Software Measurement and the International Conference on Software Process and Product Measurement,10.1109/IWSM.Mensura.2014.21,https://ieeexplore-ieee-org.recursos.biblioteca.upc.edu/stamp/stamp.jsp?arnumber=7000094,NA; NA; NA; NA,IEEE,English,,978-1-4799-4174-2
IEEE,Algorithmic cost estimation for software evolution,"The study addresses the problem of cost estimation in the context of software evolution by building a set of quantitative models and assessing their predictive power. The models aim at capturing the relationship between effort, productivity and a suite of metrics of software evolution extracted from empirical data sets.",,J. F. Ramil,2000,Conference,Proceedings of the 2000 International Conference on Software Engineering. ICSE 2000 the New Millennium,10.1145/337180.337587,https://ieeexplore-ieee-org.recursos.biblioteca.upc.edu/stamp/stamp.jsp?arnumber=870473,"Dept. of Comput., Imperial Coll. of Sci., Technol. & Med., London, UK",IEEE,English,0270-5257,1-58113-206-9
IEEE,Software productivity measurement using multiple size measures,"Productivity measures based on a simple ratio of product size to project effort assume that size can be determined as a single measure. If there are many possible size measures in a data set and no obvious model for aggregating the measures into a single measure, we propose using the expression AdjustedSize/Effort to measure productivity. AdjustedSize is defined as the most appropriate regression-based effort estimation model, where all the size measures selected for inclusion in the estimation model have a regression parameter significantly different from zero (p<0.05). This productivity measurement method ensures that each project has an expected productivity value of one. Values between zero and one indicate lower than expected productivity, values greater than one indicate higher than expected productivity. We discuss the assumptions underlying this productivity measurement method and present an example of its use for Web application projects. We also explain the relationship between effort prediction models and productivity models.",Index Terms- Software productivity measurement;software cost estimation.,B. Kitchenham; E. Mendes,2004,Journal,IEEE Transactions on Software Engineering,10.1109/TSE.2004.104,https://ieeexplore-ieee-org.recursos.biblioteca.upc.edu/stamp/stamp.jsp?arnumber=1377195,"Nat. ICT Australia, Alexandria, NSW, Australia; NA",IEEE,English,1939-3520,
IEEE,Overcoming the challenges in cost estimation for distributed software projects,"We describe how we studied, in-situ, the operational processes of three large high process maturity distributed software development companies and discovered three common problems they faced with respect to early stage project cost estimation. We found that project managers faced significant challenges to accurately estimate project costs because the standard metrics-based estimation tools they used (a) did not effectively incorporate diverse distributed project configurations and characteristics, (b) required comprehensive data that was not fully available for all starting projects, and (c) required significant domain experience to derive accurate estimates. To address these challenges, we collaborated with practitioners at the three firms and developed a new learning-oriented and semi-automated early-stage cost estimation solution that was specifically designed for globally distributed software projects. The key idea of our solution was to augment the existing metrics-driven estimation methods with a case repository that stratified past incidents related to project effort estimation issues from the historical project databases at the firms into several generalizable categories. This repository allowed project managers to quickly and effectively “benchmark” their new projects to all past projects across the firms, and thereby learn from them. We deployed our solution at each of our three research sites for real-world field-testing over a period of six months. Project managers of 219 new large globally distributed projects used both our method to estimate the cost of their projects as well as the established metrics-based estimation approaches they were used to. Our approach achieved significantly reduced estimation errors (of up to 60%). This resulted in more than 20% net cost savings, on average, per project - a massive total cost savings across all projects at the three firms!",Globally distributed software development;software engineering economics;cost estimation;case-based reasoning;analogies;project management;learning,N. Ramasubbu; R. K. Balan,2012,Conference,2012 34th International Conference on Software Engineering (ICSE),10.1109/ICSE.2012.6227203,https://ieeexplore-ieee-org.recursos.biblioteca.upc.edu/stamp/stamp.jsp?arnumber=6227203,"School of Information Systems, Singapore Management University, Singapore; School of Information Systems, Singapore Management University, Singapore",IEEE,English,1558-1225,978-1-4673-1067-3
IEEE,A Metric of Software Size as a Tool for IT Governance,"This paper proposes a new metric for software functional size, which is derived from Function Point Analysis (FPA), but overcomes some of its known deficiencies. The statistical results show that the new metric, Functional Elements (EF), and its sub metric, Functional Elements of Transaction (EFt), have higher correlation with the effort in software development than FPA in the context of the analyzed data. The paper illustrates the application of the new metric as a tool to improve IT governance specifically in assessment, monitoring, and giving directions to the software development area.",Function Points;IT governance;IT performance;Software engineering;Software metrics,M. V. B. D. Castro; C. A. M. Hernandes,2013,Conference,2013 27th Brazilian Symposium on Software Engineering,10.1109/SBES.2013.13,https://ieeexplore-ieee-org.recursos.biblioteca.upc.edu/stamp/stamp.jsp?arnumber=6800186,"NA; Tribunal de Contas da Uniao (TCU), Brasilia, Brazil",IEEE,English,,978-0-7695-5165-4
IEEE,Evaluation and application of complexity-based criticality models,"Cost-effective software project management has the serious need to focus resources on those areas with highest criticality. Identifying such components in advance that need high development effort or that are likely to produce many failures during operation and assigning additional design or corrective effort is one approach for effective resource allocation. Complexity metrics are applied during the development of large telecommunication software in order to identify high risk components and to tailor reliability growth models. Five classification techniques (Pareto classification, classification trees, factor-based discriminant analysis, fuzzy classification, neural networks) are compared for identifying critical components. For testing and maintenance phases we combined this approach with tailored reliability growth models. Results from a current large-scale switching project are included to show practical benefits.",,C. Ebert,1996,Conference,Proceedings of the 3rd International Software Metrics Symposium,10.1109/METRIC.1996.492454,https://ieeexplore-ieee-org.recursos.biblioteca.upc.edu/stamp/stamp.jsp?arnumber=492454,"Switching Syst. Div., Alcatel, Stuttgart, Germany",IEEE,English,,0-8186-7365-6
IEEE,Are the principal components of software complexity data stable across software products?,"The current software market is not suitable for organizations that place competitive bids, set schedules, or control projects without regard to past performance. Software quality models based upon data collected from past projects can help engineers to estimate costs of future development efforts, and to control ongoing efforts. Application of principal components analysis can improve the stability and predictive quality of software quality models. However, models based upon principal components are only appropriate for application to products having similar principal components. We apply a statistical technique for quantifying the similarity of principal components. We find that distinct but similar products developed by the same organization can share similar principal components, and that distinct products developed by distinct organizations will likely have dissimilar principal components.<>",,T. M. Khoshgoftaar; D. L. Lanning,1994,Conference,Proceedings of 1994 IEEE 2nd International Software Metrics Symposium,10.1109/METRIC.1994.344227,https://ieeexplore-ieee-org.recursos.biblioteca.upc.edu/stamp/stamp.jsp?arnumber=344227,"Dept. of Comput. Sci. & Eng., Florida Atlantic Univ., Boca Raton, FL, USA; NA",IEEE,English,,0-8186-5865-7
IEEE,The application of case-based reasoning to early Web project cost estimation,"Literature shows that over the years numerous techniques for estimating development effort have been suggested, derived from late project measures. However, to the successful management of software projects, estimates are necessary throughout the whole development life cycle. The objective is twofold. First, we describe the application of case-based reasoning (CBR) for estimating Web hypermedia development effort using measures collected at different stages in the development cycle. Second, we compare the prediction accuracy of those measures, obtained using different CBR configurations. Contrary to the expected, late measures did not show statistically significant better predictions than early measures.",,E. Mendes; N. Mosley; S. Counsell,2002,Conference,Proceedings 26th Annual International Computer Software and Applications,10.1109/CMPSAC.2002.1045034,https://ieeexplore-ieee-org.recursos.biblioteca.upc.edu/stamp/stamp.jsp?arnumber=1045034,"Dept. of Comput. Sci., Auckland Univ., New Zealand; Dept. of Comput. Sci., Auckland Univ., New Zealand; Dept. of Comput. Sci., Auckland Univ., New Zealand",IEEE,English,0730-3157,0-7695-1727-7
IEEE,How valuable is company-specific data compared to multi-company data for software cost estimation?,"This paper investigates the pertinent question whether multi-organizational data is valuable for software project cost estimation. Local, company-specific data is widely believed to provide a better basis for accurate estimates. On the other hand, multi-organizational databases provide an opportunity for fast data accumulation and shared. information benefits. Therefore, this paper trades off the potential advantages and drawbacks of using local data as compared to multi-organizational data. Motivated by the results from previous investigations, we further analyzed a large cost database from Finland that collects standard cost factors and includes information on six individual companies. Each of these companies provided data for more than ten projects. This information was used to compare the accuracy between company-specific (local) and company-external (global) cost models. They show that company-specific models seem not to yield better results than the company external models. Our results are based on applying two standard statistical estimation methods (OLS-regression, analysis of variance) and analogy-based estimation.",,I. Wieczorek; M. Ruhe,2002,Conference,Proceedings Eighth IEEE Symposium on Software Metrics,10.1109/METRIC.2002.1011342,https://ieeexplore-ieee-org.recursos.biblioteca.upc.edu/stamp/stamp.jsp?arnumber=1011342,"Fraunhofer Inst. for Exp. Software Eng., Kaiserslautern, Germany; NA",IEEE,English,1530-1435,0-7695-1339-5
IEEE,Theoretical Maximum Prediction Accuracy for Analogy-Based Software Cost Estimation,"Software cost estimation is an important area of research in software engineering. Various cost estimation model evaluation criteria (such as MMRE, MdMRE etc.) have been developed for comparing prediction accuracy among cost estimation models. All of these metrics capture the residual difference between the predicted value and the actual value in the dataset, but ignore the importance of the dataset quality. What is more, they implicitly assume the prediction model to be able to predict with up to 100% accuracy at its maximum for a given dataset. Given that these prediction models only provide an estimate based on observed historical data, absolute accuracy cannot be possibly achieved. It is therefore important to realize the theoretical maximum prediction accuracy (TMPA) for the given model with a given dataset. In this paper, we first discuss the practical importance of this notion, and propose a novel method for the determination of TMPA in the application of analogy-based software cost estimation. Specifically, we determine the TMPA of analogy using a unique dynamic K-NN approach to simulate and optimize the prediction system. The results of an empirical experiment show that our method is practical and important for researchers seeking to develop improved prediction models, because it offers an alternative for practical comparison between different prediction models.",Software Cost Estimation;Software Metrics and Measurement;Software Cost Estimation;Analogy;K-NN;MMRE,J. W. Keung,2008,Conference,2008 15th Asia-Pacific Software Engineering Conference,10.1109/APSEC.2008.43,https://ieeexplore-ieee-org.recursos.biblioteca.upc.edu/stamp/stamp.jsp?arnumber=4724583,"NICTA Ltd., Sydney, NSW, Australia",IEEE,English,1530-1362,978-0-7695-3446-6
IEEE,Metrics of software evolution as effort predictors - a case study,"Despite its importance, cost estimation in the context of continuing software evolution has been relatively unexplored. This paper addresses this omission by describing some models that predict effort as a function of a suite of metrics of software evolution. It presents a case study relating to the evolution of the kernel of a mainframe operating system. Six models based on eight different indicators of evolution activity are proposed, and their predictive power is examined and compared to that of two baseline models. Predictions with errors of the order of 20% of the actual values have been obtained from the models, when fitted to and tested against historical data over a segment of 10 years of the kernel's continuing evolution. The appropriateness of the proposed models as predictors appears to be restricted to homogeneous evolution segments, i.e. periods with relatively small variations in the level of effort applied. It was found that models based on coarse granularity measures, such as ""subsystem counts"", provided a mean magnitude of relative error which was similar to those based on finer alternatives, such as ""module counts"".",,Ramil; Lehman,2000,Conference,Proceedings 2000 International Conference on Software Maintenance,10.1109/ICSM.2000.883036,https://ieeexplore-ieee-org.recursos.biblioteca.upc.edu/stamp/stamp.jsp?arnumber=883036,"Dept. of Comput., Imperial Coll. of Sci., Technol. & Med., London, UK; NA",IEEE,English,1063-6773,0-7695-0753-0
IEEE,The effect of object-oriented frameworks on developer productivity,"Cost and time estimation are difficult problems in software development projects. Software metrics tackle this problem by assuming a statistical correlation between the size of a software project and the amount of effort typically required to realize it. To be useful in estimating cost, a size metric must take into account the inherent complexity of the system. Such metrics have been applied with varying degrees of success, but the nature of software development has been changing, and some of the assumptions behind the established cost-estimation techniques are slowly being invalidated. The System Meter (SM) is a new software sizing approach based on the notion of system description. System descriptions encompass all kinds of software artifacts, from requirement documents to final code. For each kind or level of artifacts, there is a corresponding flavor of SM. In our studies we used the first operational flavor, the SM at the preliminary analysis level, or Pre-SM. In contrast to the well-known Function Point (FP) metric, which is measurable after the more detailed but costly phase of domain analysis only, the SM explicitly takes OO concepts into account. It also distinguishes between components to be developed and those to be reused, thus reflecting the idea of incremental functionality. We present results of a field study of 36 projects developed using object technology. We measured both FP and the Pre-SM method in all 36 projects and compared their correlation to the development effort.",,S. Moser; O. Nierstrasz,1996,Magazine,Computer,10.1109/2.536783,https://ieeexplore-ieee-org.recursos.biblioteca.upc.edu/stamp/stamp.jsp?arnumber=536783,"Inst. fuer Inf., Berne Univ., Switzerland; Inst. fuer Inf., Berne Univ., Switzerland",IEEE,English,1558-0814,
IEEE,Making resource decisions for software projects,"Software metrics should support managerial decision making in software projects. We explain how traditional metrics approaches, such as regression-based models for cost estimation fall short of this goal. Instead, we describe a causal model (using a Bayesian network) which incorporates empirical data, but allows it to be interpreted and supplemented using expert judgement. We show how this causal model is used in a practical decision-support tool, allowing a project manager to trade-off the resources used against the outputs (delivered functionality, quality achieved) in a software project. The model and toolset have evolved in a number of collaborative projects and hence capture significant commercial input. Extensive validation trials are taking place among partners on the EC funded project MODIST (this includes Philips, Israel Aircraft Industries and QinetiQ) and the feedback so far has been very good. The estimates are sensible and the causal modelling approach enables decision-makers to reason in a way that is not possible with other project management and resource estimation tools. To ensure wide dissemination and validation a version of the toolset with the full underlying model is being made available for free to researchers.",,N. Fenton; W. Marsh; M. Neil; P. Cates; S. Forey; M. Tailor,2004,Conference,Proceedings. 26th International Conference on Software Engineering,10.1109/ICSE.2004.1317462,https://ieeexplore-ieee-org.recursos.biblioteca.upc.edu/stamp/stamp.jsp?arnumber=1317462,"Dept. of Comput. Sci., Univ. of London, UK; Dept. of Comput. Sci., Univ. of London, UK; Dept. of Comput. Sci., Univ. of London, UK; Dept. of Comput. Sci., Univ. of London, UK; Dept. of Comput. Sci., Univ. of London, UK; Dept. of Comput. Sci., Univ. of London, UK",IEEE,English,0270-5257,0-7695-2163-0
IEEE,Determining the value of a corporate reuse program,"Reuse metrics must accurately reflect the amount of effort saved. One must have realistic measures to ensure the credibility of the value placed on reuse and to separate reuse benefits from those of other technologies also competing for limited investment dollars. The paper defines a reuse metric and return on investment (ROI) model at IBM that distinguishes reuse savings and benefits from those already gained through accepted software engineering techniques. Used in conjunction with a planned reuse program, the potential of reuse serves as a powerful motivator. They derive three reuse metrics from readily available software data elements and use these metrics in return on investment model that establishes a sound business justification for reuse.<>",,J. S. Poulin; J. M. Caruso,1993,Conference,[1993] Proceedings First International Software Metrics Symposium,10.1109/METRIC.1993.263804,https://ieeexplore-ieee-org.recursos.biblioteca.upc.edu/stamp/stamp.jsp?arnumber=263804,"IBM, London, UK; IBM, London, UK",IEEE,English,,0-8186-3740-4
IEEE,Quality prediction model of object-oriented software system using computational intelligence,"Effective prediction of the fault-proneness plays a very important role in the analysis of software quality and balance of software cost, and it also is an important problem of software engineering. Importance of software quality is increasing leading to development of new sophisticated techniques, which can be used in constructing models for predicting quality attributes. In this paper, we use fuzzy c-means clustering (FCM) and radial basis function neural network (RBFNN) to construct prediction model of the fault-proneness, RBFNN is used as a classificatory, and FCM is as a cluster. Object-oriented software metrics are as input variables of fault prediction model. Experiments results confirm that designed model is very effective for predicting a class's fault-proneness, it has a high accuracy, and its implementation requires neither extra cost nor expert's knowledge. It also is automated. Therefore, proposed model was very useful in predicting software quality and classing the fault-proneness.",FCM;fault-proneness;RBFNN;object-oriented;software metrics;software quality prediction,Cong Jin; Shu-Wei Jin; Jun-Min Ye; Qing-Guo Zhang,2009,Conference,2009 2nd International Conference on Power Electronics and Intelligent Transportation System (PEITS),10.1109/PEITS.2009.5406941,https://ieeexplore-ieee-org.recursos.biblioteca.upc.edu/stamp/stamp.jsp?arnumber=5406941,"Department of Computer Science, Central China Normal University, Wuhan, China; The School of Physics & Technology, Wuhan University, China; Department of Computer Science, Central China Normal University, Wuhan, China; Department of Computer Science, Central China Normal University, Wuhan, China",IEEE,English,,978-1-4244-4544-8
IEEE,Better validation in a world-wide development environment,"Increasingly, software projects are handled in a global and distributed project setup. Global software development, however, also challenges traditional techniques of software engineering, such as peer reviews or teamwork. In particular, validation activities during development, such as inspections, need to be adjusted to achieve results which are both efficient and effective. Effective teamwork and the coaching of engineers contribute highly to successful projects. In this article, we evaluate experiences with validation activities in a global setting within Alcatel's switching and routing business. We investigate three hypotheses related, respectively, to the effects of collocated inspections, intensive coaching and feature-oriented development teams on globally distributed projects. As all these activities mean initial investment compared to a standard process with scattered activities, the major validation criterion for the three hypotheses is cost reduction due to earlier defect detection and less defects introduced. The data is taken from a sample of over 60 international projects of various sizes, from which we have collected all types of software product and process metrics in the past four years.",,C. Ebert; C. Hernandez Parro; R. Suttels; H. Kolarczyk,2001,Conference,Proceedings Seventh International Software Metrics Symposium,10.1109/METRIC.2001.915537,https://ieeexplore-ieee-org.recursos.biblioteca.upc.edu/stamp/stamp.jsp?arnumber=915537,"Switching & Routing Div., Alcatel, Antwerp, Belgium; NA; NA; NA",IEEE,English,1530-1435,0-7695-1043-4
IEEE,Software Project Cost Estimation Based on Groupware,"This paper combination of COCOMO2 cost structure model, Object Oriented Metric, groupware technology to research and achieve software project cost estimation based on groupware. Through the source codes calculation of inside groupware and function point assessment among groupware, we can improve range of error of the cost assessment and improve the accuracy of estimate.",Cost Estimation;Function Point Analysis;COCOMO2;Groupware,Y. Jin; J. Li; J. Lin; Q. Chen,2009,Conference,2009 WRI World Congress on Software Engineering,10.1109/WCSE.2009.268,https://ieeexplore-ieee-org.recursos.biblioteca.upc.edu/stamp/stamp.jsp?arnumber=5319616,"Zhejiang Provincial Dept. of Finance, Inf. Centre, China; NA; Zhejiang Provincial Dept. of Finance, Inf. Centre, China; Coll. of Inf. Eng., Zhejiang Univ. of Technol., Hangzhou, China",IEEE,English,,978-0-7695-3570-8
IEEE,An empirical study of effort estimation during project execution,"Presents an empirical study of effort estimation in software engineering projects. In particular, this study is focused on improvements in effort estimations as more information becomes available. For example, after the requirements phase, the requirements specification is available, and the question is whether the knowledge regarding the number of requirements helps in improving the effort estimation of the project. The objective is twofold. First, it is important to find suitable measures that can be used in the re-planning of the projects. Second, the objective is to study how the effort estimations evolve as a software project is performed. The analysis is based on data from 26 projects. The analysis consists of two main steps: model building based on data from part of the projects, and evaluation of the models for the other projects. No single measure was found to be a particular good measure for an effort prediction model; instead, several measures from different phases were used. The prediction models were then evaluated, and it is concluded that it is difficult to improve effort estimations during project execution, at least if the initial estimate is fairly good. It is, however, believed that the prediction models are important for knowing that the initial estimate is of the right order, i.e. the estimates are needed to ensure that the initial estimate was fairly good. It is concluded that the re-estimation approach will help project managers to stay in control of their projects.",,M. C. Ohlsson; C. Wohlin,1999,Conference,Proceedings Sixth International Software Metrics Symposium (Cat. No.PR00403),10.1109/METRIC.1999.809730,https://ieeexplore-ieee-org.recursos.biblioteca.upc.edu/stamp/stamp.jsp?arnumber=809730,"Dept. of Commun. Syst., Lund Inst. of Technol., Sweden; NA",IEEE,English,,0-7695-0403-5
IEEE,Metrics for controlling effort during adaptive maintenance of object oriented systems,Object oriented modeling has been largely adopted in industry in the last few years. Several systems built 4 or 5 years ago may need an adaptive maintenance process in order to better satisfy market and customer needs. A model for effort estimation/prediction of the adaptive maintenance is presented. A selection of metrics for effort estimation has been applied to the general model for evaluating maintenance effort. The metrics presented have been validated against real data. The validation presented has shown that some metrics that can be profitably employed for effort estimation/prediction can be also used with success for the estimation/prediction of the maintenance effort. Moreover the results obtained give some guidelines for maintenance of control of relevant factors for adaptive maintenance.,,F. Fioravanti; P. Nesi; F. Stortoni,1999,Conference,Proceedings IEEE International Conference on Software Maintenance - 1999 (ICSM'99). 'Software Maintenance for Business Change' (Cat. No.99CB36360),10.1109/ICSM.1999.792646,https://ieeexplore-ieee-org.recursos.biblioteca.upc.edu/stamp/stamp.jsp?arnumber=792646,"Dept. of Syst. & Inf., Florence Univ., Italy; NA; NA",IEEE,English,1063-6773,0-7695-0016-1
IEEE,Metrics for agent-based software development,"In software engineering community an increasing effort has been put into design and development of multiagent systems (MAS). However, agent system development is currently dominated by informal guidelines, heuristics and inspirations rather than formal principles and well defined engineering techniques. In this paper we define a set of objective and subjective metrics to measure the complexity of MAS. The subjective metrics is a modified version of function point (FP) including the algorithmic complexity and knowledge complexity factor. The objective metrics is a measure for nearly-decomposability, measured by the communicative cohesion. Such metrics can be used to select the best architecture for the MAS. A methodology for agent-based software development based on such metrics is proposed.",,B. H. Far; T. Wanyama,2003,Conference,CCECE 2003 - Canadian Conference on Electrical and Computer Engineering. Toward a Caring and Humane Technology (Cat. No.03CH37436),10.1109/CCECE.2003.1226137,https://ieeexplore-ieee-org.recursos.biblioteca.upc.edu/stamp/stamp.jsp?arnumber=1226137,"Dept. of Electr. & Comput. Eng., Calgary Univ., Alta., Canada; Dept. of Electr. & Comput. Eng., Calgary Univ., Alta., Canada",IEEE,English,0840-7789,0-7803-7781-8
IEEE,"Estimating effort by use case points: method, tool and case study","Use case point (UCP) method has been proposed to estimate software development effort in early phase of software project and used in a lot of software organizations. Intuitively, UCP is measured by counting the number of actors and transactions included in use case models. Several tools to support calculating UCP have been developed. However, they only extract actors and use cases and the complexity classification of them are conducted manually. We have been introducing UCP method to software projects in Hitachi Systems & Services, Ltd. To effective introduction of UCP method, we have developed an automatic use case measurement tool, called U-EST. This paper describes the idea to automatically classify the complexity of actors and use cases from use case model. We have also applied the U-EST to actual use case models and examined the difference between the value by the tool and one by the specialist. As the results, UCPs measured by the U-EST are similar to ones by the specialist.",,S. Kusumoto; F. Matukawa; K. Inoue; S. Hanabusa; Y. Maegawa,2004,Conference,"10th International Symposium on Software Metrics, 2004. Proceedings.",10.1109/METRIC.2004.1357913,https://ieeexplore-ieee-org.recursos.biblioteca.upc.edu/stamp/stamp.jsp?arnumber=1357913,"Graduate Sch. of Inf. Sci. & Technol., Osaka Univ., Japan; Graduate Sch. of Inf. Sci. & Technol., Osaka Univ., Japan; Graduate Sch. of Inf. Sci. & Technol., Osaka Univ., Japan; NA; NA",IEEE,English,1530-1435,0-7695-2129-0
IEEE,Simulation and comparison of Albrecht's function point and DeMarco's function bang metrics in a CASE environment,"Software size estimates provide a basis for software cost estimation during software development. Hence, it is important to measure the system size reliably as early as possible. Two of the best known specification level metrics, Albrecht's function points (A.J. Albrecht, 1979) and DeMarco's function bang metrics (T. DeMarco, 1982) are compared by a simulation study in which automatically generated randomized dataflow diagrams (DFDs) were used as a statistical sample to automatically count function points and function bang in a built CASE environment. These value counts were correlated statistically using correlation coefficients and regression analysis. The simulation study permits sufficient variation in the base material to cover most types of system specifications. Moreover, it allows sufficient sampling sizes to make statistical analysis of data. The obtained results show that in certain cases there is a relatively good statistical correlation between these metrics.<>",,R. Rask; P. Laamanen; K. Lyyttinen,1993,Journal,IEEE Transactions on Software Engineering,10.1109/32.238567,https://ieeexplore-ieee-org.recursos.biblioteca.upc.edu/stamp/stamp.jsp?arnumber=238567,"Dept. of Comput. Sci., Joensuu Univ., Finland; Dept. of Comput. Sci., Joensuu Univ., Finland; NA",IEEE,English,1939-3520,
IEEE,Factors that influence software project cost and schedule estimation,"Software Project Management is a core topic in software engineering courses because it teaches how software projects planned, implemented, controlled, monitored, and evaluated. The development of theories in software metrics and prediction models builds on the broader project management field but also attempt to overcome the difficulties inherent in measuring an intangible object like software. This paper is situated within research into the factors that influence cost and time estimation for software projects that continue to challenge software development organizations. The study described in this paper explored technical and non-technical factors seen by Sudanese software practitioners as critical in estimation, and if not managed, can result in cost and time overrun or in some cases lead to project failure. Using a mixed-method approach, the research project was first informed through a qualitative study that explored the kinds of problems that face the estimation process from the perspectives of different staff levels. This part of the study revealed a number of factors that can be broadly categorized as technical factors, e.g. the skills of those involved in the estimation process, and non-technical factors such as the high level of uncertainty in the local business environment. The second part of the study focused on one of the leading factors, software project staff training and experience, using the survey method to examine how well the software engineering curriculum is aligned with skills required in the software market, especially those related to estimation. The recommendations this study produced on reducing estimation errors, whether geared towards companies or academia, are preliminary and may only reflect the local setting. However, they also drew upon the vast literature on cost estimation techniques and case studies in similar and more advanced settings. The problem of software effort prediction and estimation models has been a thorny issue in the software engineering field since the concept of “software crisis” and the field itself, as a response to the crisis, emerged in the late 1960s. It still seems to some that “After forty years of currency the phrase `software engineering' still denotes no more than a vague and largely unfulfilled aspiration” [2]. This study develops our understanding of problems facing one of the young professions in the country, as well as contributes to the global body of research on developing techniques to manage the intricacy of software engineering compared to more established engineering disciplines.",Software Project Management;Software Effort Prediction;Software Project Failure;Software Project Cost Estimation techniques,S. M. A. Suliman; G. Kadoda,2017,Conference,2017 Sudan Conference on Computer Science and Information Technology (SCCSIT),10.1109/SCCSIT.2017.8293053,https://ieeexplore-ieee-org.recursos.biblioteca.upc.edu/stamp/stamp.jsp?arnumber=8293053,"Faculty of Mathematical Sciences, University of Khartoum, Khartoum, Sudan; Independent Researcher, Khartoum, Sudan",IEEE,English,,978-1-5386-0667-4
IEEE,Re-planning for a successful project schedule,"Time-to-market or project duration has increasing significance for commercial software development. We report on a longitudinal study of a project at IBM Hursley Park. The focus of this study was schedule behaviour; however, we explored a range of related factors, including planned versus actual progress, resource allocation and functionality delivered. In the course of the 12-month study, evidence was collected from eight interviews, 49 project meetings, a number of project documents and a feedback workshop. The project leader considered the project to be a success, not only in terms of satisfying resource and schedule objectives, but also in the marketplace. Whilst many of the originally planned external commitments were met, it is clear that the project did not adhere to its original (detailed) plan and indeed there were no less than seven re-plans. These re-plans were mainly in response to mis-estimates in the original plan, rather than in response to the introduction of additional requirements (of which there were several) or problems with external dependencies. Furthermore, these re-plans suggest a distinction between the nature of the initial planning process and the nature of the re-planning process during the project. Attention is also directed at the implications these re-plans have for software metrics and cost estimation research.",,A. Rainer; M. Shepperd,1999,Conference,Proceedings Sixth International Software Metrics Symposium (Cat. No.PR00403),10.1109/METRIC.1999.809728,https://ieeexplore-ieee-org.recursos.biblioteca.upc.edu/stamp/stamp.jsp?arnumber=809728,"Empirical Software Eng. Res. Group, Bournemouth Univ., Poole, UK; NA",IEEE,English,,0-7695-0403-5
